Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
41:51.7,0.4,-0.3,51,0,0,0,0.4,0.4,0.141,0.2,3.1,40.9,4.18,3.985,0,33.4,00:01:33,3.3,0,--.--,224,14764182.8,21,0000:00:00,0,0,0,14.5,13.09,1090,--.--,66,--.--,--:--:--,0,189.83,12:41:51,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.255281,75.8293046,43PEN 90520 44334,0.5,0.9,270.4,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,2.3,-3.1,0.2,0.3,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.29,--.--,--.--,56,0,11.5,10.4,43.9,1170,1244,0,--.--,--.--,--.--
41:52.7,-1.3,6.5,56,0,0,0,0.5,0.6,0.739,0.1,3,40.8,4.12,3.956,0,33.4,00:01:34,3.8,0,--.--,229,14764182.5,23,0000:00:00,0,0,0,14.57,14.73,1092,--.--,66,--.--,--:--:--,0,214.65,12:41:52,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552828,75.8293093,43PEN 90521 44334,0.5,0.9,77.6,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,2.6,-3,0.1,0.5,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.29,--.--,--.--,56,0,8.4,9.2,35.8,1170,1244,0,--.--,--.--,--.--
41:53.7,-3.6,5.3,52,0,0,0,0.1,0.1,0.431,0.2,3,40.8,4.12,3.95,0,33.4,00:01:35,4,0,--.--,231,14764182.5,21,0000:00:00,0,0,0,14.57,15.41,1097,--.--,66,--.--,--:--:--,0,224.6,12:41:53,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552832,75.8293125,43PEN 90521 44334,0.6,0.9,82.5,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.5,3.1,-3,0,0,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.29,--.--,--.--,56,0,9.7,12.9,43.7,1170,1244,0,--.--,--.--,--.--
41:54.7,-2.6,1,54,0,0,0,0.5,0.5,0.432,0,3,40.9,4.27,4.217,0,33.4,00:01:36,3.9,0,--.--,232,14764182.6,21,0000:00:00,0,0,0,14.59,13.29,1101,--.--,66,--.--,--:--:--,0,193.95,12:41:54,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552829,75.8293121,43PEN 90521 44334,0.5,0.9,211.5,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,3,-3.1,-0.2,-0.4,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.29,--.--,--.--,56,0,4.7,8.2,20.3,1170,1244,0,--.--,--.--,--.--
41:55.7,-2.6,-1.7,54,0,0,0,0.3,0.5,0.545,0,3.2,41,4.32,4.319,0,33.4,00:01:37,3.4,0,--.--,228,14764182.5,22,0000:00:00,0,0,0,14.57,14.12,1104,--.--,66,--.--,--:--:--,0,205.7,12:41:55,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552822,75.8293094,43PEN 90521 44334,0.5,0.9,252.5,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.3,2.5,-3.2,-0.2,-0.3,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.29,--.--,--.--,56,0,8.3,14.4,40.2,1170,1244,0,--.--,--.--,--.--
41:56.7,-1.4,0.3,56,0,0,0,0.1,0,0.018,0,3.2,41,4.28,4.275,0,33.4,00:01:38,3.2,0,--.--,225,14764182.5,22,0000:00:00,0,0,0,14.58,14.71,1108,--.--,66,--.--,--:--:--,0,214.44,12:41:56,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552817,75.8293053,43PEN 90520 44334,0.5,0.9,254.9,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.3,2.3,-3.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.29,--.--,--.--,56,0,4.8,7.8,20.6,1170,1244,0,--.--,--.--,--.--
41:57.7,-2.7,0.9,57,0,0,0,0.1,0.1,0.072,0,3.1,40.9,4.23,4.177,0,33.4,00:01:39,3.2,0,--.--,226,14764182.5,24,0000:00:00,0,0,0,14.52,15.36,1111,--.--,66,--.--,--:--:--,0,223.01,12:41:57,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552817,75.8293053,43PEN 90520 44334,0.5,0.9,254.9,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.3,2.3,-3.1,0,0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.29,--.--,--.--,56,0,7.5,10.3,32.2,1170,1244,0,--.--,--.--,--.--
41:58.7,-2,2.5,55,0,0,0,0.2,0.2,0.385,0.2,3,40.9,4.16,4.016,0,33.4,00:01:40,3.5,0,--.--,226,14764182.1,23,0000:00:00,0,0,0,14.54,14.99,1118,--.--,66,--.--,--:--:--,0,217.92,12:41:58,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552827,75.8293065,43PEN 90520 44334,0.5,0.9,358.5,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,2.5,-3,0.1,0.2,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.29,--.--,--.--,56,0,10.5,9.1,42.5,1170,1244,0,--.--,--.--,--.--
41:59.7,-0.4,0.4,57,0,0,0,0.1,0.1,0.385,0.1,3,40.9,4.17,4.016,0,33.4,00:01:41,3.5,0,--.--,226,14764182.1,22,0000:00:00,0,0,0,14.54,15.94,1121,--.--,66,--.--,--:--:--,0,231.8,12:41:59,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552827,75.8293065,43PEN 90520 44334,0.5,0.9,358.5,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,2.6,-3.1,-0.1,-0.1,-0.3,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.29,--.--,--.--,56,0,11.7,11.1,48.5,1170,1244,0,--.--,--.--,--.--
42:00.7,-0.7,-0.5,54,0,0,0,0.1,0.1,0.164,0.1,3.1,40.9,4.21,4.149,0,33.4,00:01:42,3.5,0,--.--,227,14764182.1,24,0000:00:00,0,0,0,14.57,14.75,1126,--.--,65,--.--,--:--:--,0,214.85,12:42:00,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552821,75.8293077,43PEN 90520 44334,0.5,0.9,39,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,2.5,-3.1,-0.1,-0.1,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.28,--.--,--.--,56,0,8.1,9.9,34.1,1170,1244,0,--.--,--.--,--.--
42:01.7,-3,1.7,53,0,0,0,0,0.2,0.164,0.3,3.1,40.9,4.2,4.149,0,33.4,00:01:43,3.5,0,--.--,228,14764181.9,23,0000:00:00,0,0,0,14.55,13.85,1129,--.--,65,--.--,--:--:--,0,201.55,12:42:01,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552816,75.8293077,43PEN 90520 44334,0.5,0.9,39,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.3,2.6,-3.1,0,0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.28,--.--,--.--,56,0,10.4,10.7,42.1,1170,1244,0,--.--,--.--,--.--
42:02.7,-1.1,-0.6,54,0,0,0,0.1,0,0.021,0.2,3.1,40.9,4.22,4.135,0,33.4,00:01:44,3.5,0,--.--,228,14764181.9,23,0000:00:00,0,0,0,14.53,15.22,1133,--.--,65,--.--,--:--:--,0,221.12,12:42:02,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552817,75.8293085,43PEN 90520 44334,0.5,0.9,39,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.3,2.6,-3.1,0,-0.1,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.28,--.--,--.--,56,0,12.3,10.2,49.2,1170,1244,0,--.--,--.--,--.--
42:03.7,-1.6,0.2,52,0,0,0,0.1,0.1,0.076,0.1,3.1,40.9,4.23,4.158,0,33.4,00:01:45,3.5,0,--.--,228,14764181.9,23,0000:00:00,0,0,0,14.58,14.41,1138,--.--,65,--.--,--:--:--,0,210.11,12:42:03,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.255282,75.8293085,43PEN 90520 44334,0.5,0.9,39,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.3,2.6,-3.1,0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.28,--.--,--.--,56,0,9.9,9.2,41.7,1170,1244,0,--.--,--.--,--.--
42:04.7,-2.2,2,52,0,0,0,0,0,0.046,-0.1,3.2,41,4.27,4.252,0,33.4,00:01:46,3.5,0,--.--,227,14764181.9,24,0000:00:00,0,0,0,14.56,14.92,1140,--.--,65,--.--,--:--:--,0,217.24,12:42:04,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552823,75.829308,43PEN 90520 44334,0.6,0.9,39,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,2.6,-3.2,0,0,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.28,--.--,--.--,56,0,8.9,12.6,39.7,1170,1244,0,--.--,--.--,--.--
42:05.7,0.6,-0.4,53,0,0,0,0.1,0,0.074,0,3.1,41,4.26,4.234,0,33.4,00:01:47,3.5,0,--.--,226,14764181.9,24,0000:00:00,0,0,0,14.51,15.85,1146,--.--,65,--.--,--:--:--,0,230.03,12:42:05,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552826,75.8293073,43PEN 90520 44334,0.6,0.9,39,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,2.5,-3.1,0,-0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.27,--.--,--.--,56,0,11.9,9.7,47.1,1170,1244,0,--.--,--.--,--.--
42:06.7,-2.2,-0.3,52,0,0,0,0.1,0.2,0.037,0.1,3.2,41,4.28,4.218,0,33.4,00:01:48,3.4,0,--.--,227,14764181.9,24,0000:00:00,0,0,0,14.57,14.27,1150,--.--,65,--.--,--:--:--,0,207.91,12:42:06,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552823,75.8293067,43PEN 90520 44334,0.6,0.9,39,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,2.5,-3.2,-0.1,0.1,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.26,--.--,--.--,56,0,11,10.3,45.5,1170,1244,0,--.--,--.--,--.--
42:07.7,-0.2,1.1,54,0,0,0,0.1,0.1,0.072,0,3.1,41,4.23,4.195,0,33.4,00:01:49,3.5,0,--.--,227,14764181.7,23,0000:00:00,0,0,0,14.54,15.73,1152,--.--,65,--.--,--:--:--,0,228.71,12:42:07,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.255282,75.8293074,43PEN 90520 44334,0.6,0.9,39,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,2.5,-3.1,0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.26,--.--,--.--,56,0,14.7,13.3,56,1170,1244,0,--.--,--.--,--.--
42:08.7,-2.3,-6.2,53,0,0,0,0.6,0.4,0.445,0,3.1,41,4.26,4.238,0,33.4,00:01:50,3.8,0,--.--,229,14764181.6,23,0000:00:00,0,0,0,14.54,14.44,1159,--.--,64,--.--,--:--:--,0,209.99,12:42:08,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552826,75.8293089,43PEN 90520 44334,0.6,0.9,53.8,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,2.4,2.7,-3.2,0.2,0.4,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.26,--.--,--.--,56,0,12,12.2,49.1,1170,1244,0,--.--,--.--,--.--
42:09.7,-2.7,-8.5,52,0,0,0,1.9,1.7,1.069,0,3.2,41,4.29,4.23,0,33.4,00:01:51,5.1,0,--.--,231,14764181,23,0000:00:00,0,0,0,14.57,13.79,1163,--.--,64,--.--,--:--:--,0,200.91,12:42:09,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552826,75.8293089,43PEN 90520 44334,0.6,0.9,53.8,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,3.2,3.9,-3.2,1.1,1.4,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.26,--.--,--.--,56,0,11.8,10.8,47.5,1170,1244,0,--.--,--.--,--.--
42:10.7,-3.1,-5.1,53,0,0,0,2.6,2.5,2.054,-0.2,3.2,41,4.39,4.389,0,33.4,00:01:52,5.7,0,--.--,231,14764181,20,0000:00:00,0,0,0,14.6,12.76,1166,--.--,64,--.--,--:--:--,0,186.31,12:42:10,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2552925,75.8293234,43PEN 90522 44335,0.6,0.9,55.6,4,22,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,4.6,5.7,-3.3,1.6,2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.25,--.--,--.--,56,0,11,10.3,45.2,1170,1244,0,--.--,--.--,--.--
42:11.7,-2.4,4.1,51,0,0,0,2.4,2.7,2.658,0,3.4,41.2,4.47,4.655,0,38.2,00:01:53,9.9,0,--.--,232,14764178.9,17,0000:00:00,0,0,0,14.57,12.44,1169,--.--,64,--.--,--:--:--,0,181.2,12:42:11,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553114,75.8293493,43PEN 90525 44337,0.5,0.9,53.1,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,5.7,7.1,-3.3,1.6,2.1,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.25,--.--,--.--,56,0,11.1,10.8,44.8,1170,1244,0,--.--,--.--,--.--
42:12.7,-1.8,12.2,53,0,0,0,0.9,1.4,2.114,-0.3,3.4,41.2,4.46,4.732,0,40.3,00:01:54,11.2,0,--.--,232,14764178.3,23,0000:00:00,0,0,0,14.56,13.61,1172,--.--,64,--.--,--:--:--,0,198.12,12:42:12,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553186,75.8293601,43PEN 90526 44338,0.5,0.9,54.7,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,6.9,8.8,-3.4,0.7,0.9,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.25,--.--,--.--,56,0,15.2,13.4,57.8,1170,1244,0,--.--,--.--,--.--
42:13.7,-2.1,9.7,53,0,0,0,1.5,1,0.412,0.2,3.1,40.9,4.19,4.163,0,40.3,00:01:55,11,0,--.--,232,14764178.7,24,0000:00:00,0,0,0,14.47,15.96,1176,--.--,64,--.--,--:--:--,0,230.91,12:42:13,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553244,75.8293663,43PEN 90527 44338,0.5,0.9,274.1,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,6.8,8.6,-3.1,-0.7,-1.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.24,--.--,--.--,56,0,9.7,9.8,40.3,1170,1244,0,--.--,--.--,--.--
42:14.7,1.7,12.8,53,0,0,0,2,1.9,1.643,0,3,40.9,4.15,4.051,0,40.3,00:01:56,9.9,0,--.--,230,14764179.1,26,0000:00:00,0,0,0,14.49,15.45,1181,--.--,64,--.--,--:--:--,0,223.86,12:42:14,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553221,75.82936,43PEN 90526 44338,0.5,0.9,247.8,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,6.3,7.6,-3,-1.2,-1.8,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.24,--.--,--.--,56,0,11.1,7.9,45.3,1170,1244,0,--.--,--.--,--.--
42:15.7,0.8,3.1,51,0,0,0,3,3,2.777,0.2,3,40.9,4.14,3.993,0,42.5,00:01:57,7.2,0,--.--,228,14764180.2,22,0000:00:00,0,0,0,14.51,14.68,1185,--.--,64,--.--,--:--:--,0,213.04,12:42:15,10-02-2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,11.2553119,75.8293414,43PEN 90524 44337,0.5,0.9,238.1,4,23,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,4.9,5.4,-3,-1.8,-2.3,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,46.23,--.--,--.--,56,0,8.4,9.5,35.2,1170,1245,0,--.--,--.--,--.--
