Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
49:41.6,0,2,50,0,0,0,0,0.4,0.435,-0.4,2.8,12.9,2.59,2.743,0.016,0,2,00:04:31,2.2,0,--.--,15,--.--,43,0001:37:10,0,0,0,22.91,53.27,3741,--.--,82,--.--,--:--:--,1,1220.63,15:49:40,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001237,76.3542723,43PFM 48435 05730,0.8,1.4,238.9,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.7,-2.6,-3,0,0,0.4,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.62,47.82,--.--,0,224,1.9,1.4,4.5,0,0,0,180,0,0
49:42.6,-0.6,2.6,52,0,0,0,0,0.5,0.454,-0.5,2.3,12.4,2.17,2.336,0.014,0,2,00:04:32,2.2,0,--.--,14,--.--,44,0001:37:10,0,0,0,22.92,53,3756,--.--,82,--.--,--:--:--,1,1214.55,15:49:41,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001236,76.354272,43PFM 48435 05730,0.8,1.4,118.9,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.7,-2.6,-2.7,0,0,0.4,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.62,47.82,--.--,0,224,2.1,1.4,4,0,0,0,180,0,0
49:43.6,-0.6,2.2,58,0,0,0,0,0.1,0.456,0,2.2,12.3,1.93,2.113,0.02,0,2,00:04:33,2.2,0,--.--,15,--.--,45,0001:37:10,0,0,0,22.73,59.48,3767,--.--,82,--.--,--:--:--,1,1351.86,15:49:42,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001237,76.3542719,43PFM 48435 05730,0.8,1.4,328.8,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.7,-2.6,-2.4,0,0,0.3,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.62,47.83,--.--,0,224,2,1.4,4.9,0,0,0,180,0,0
49:44.6,-0.3,2.1,64,0,0,0,0,0,0.037,0,2.1,12.2,1.93,1.938,0.049,0,2,00:04:34,2.2,0,--.--,14,--.--,43,0001:37:10,0,0,0,22.73,59.48,3767,--.--,82,--.--,--:--:--,1,1351.86,15:49:43,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001235,76.354272,43PFM 48435 05730,0.8,1.4,280.3,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.7,-2.6,-2.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.61,47.82,--.--,0,224,1.9,1.1,4,0,0,0,180,0,0
49:45.6,1.3,2.4,70,0,0,0,0.1,0.1,0.08,0,2.1,12.2,1.94,1.966,0.054,0,2,00:04:35,2.2,0,--.--,14,--.--,44,0001:37:10,0,0,0,22.8,52.75,3797,--.--,82,--.--,--:--:--,1,1202.86,15:49:44,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001235,76.354272,43PFM 48435 05730,0.8,1.4,280.3,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.7,-2.6,-2.4,0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.61,47.82,--.--,0,224,2.4,0.9,3.2,0,0,0,180,0,0
49:46.6,0.7,2.6,58,0,0,0,0.1,0.1,0.06,0,2.1,12.2,1.94,1.968,0.08,0,2,00:04:36,2.1,0,--.--,14,--.--,44,0001:37:10,0,0,0,22.85,53.61,3822,--.--,82,--.--,--:--:--,1,1224.83,15:49:45,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001245,76.3542718,43PFM 48435 05730,0.8,1.4,271.8,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.6,-2.6,-2.4,-0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.61,47.79,--.--,0,224,1.8,0.9,3.9,0,0,0,180,0,0
49:47.6,-0.5,1.4,35,0,0,0,0.1,0.1,0.099,0,2.1,12.2,1.94,1.987,0.059,0,2,00:04:37,2.2,0,--.--,14,--.--,43,0001:37:10,0,0,0,22.87,52.73,3831,--.--,82,--.--,--:--:--,1,1205.72,15:49:46,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.000124,76.3542721,43PFM 48435 05730,0.8,1.4,176.5,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.7,-2.6,-2.4,-0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.61,47.77,--.--,0,224,3.1,0.6,3.3,0,0,0,180,0,0
49:48.6,-0.7,1.8,8,0,0,0,0,0,0.044,0,2.1,12.2,1.92,1.928,0.018,0,2,00:04:38,2.2,0,--.--,15,--.--,44,0001:37:10,0,0,0,22.89,53.45,3846,--.--,82,--.--,--:--:--,1,1223.31,15:49:47,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001236,76.3542717,43PFM 48435 05730,0.8,1.4,230.5,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.7,-2.6,-2.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,47.78,--.--,0,224,1.7,1.6,4.4,0,0,0,180,0,0
49:49.6,-1.2,2.5,341,0,0,0,0,0,0.031,0,2.1,12.2,1.92,1.935,0.025,0,2,00:04:39,2.2,0,--.--,15,--.--,43,0001:37:10,0,0,0,22.86,53.99,3866,--.--,82,--.--,--:--:--,1,1234.48,15:49:48,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001235,76.3542715,43PFM 48435 05730,0.8,1.4,244.3,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.7,-2.6,-2.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,47.8,--.--,0,224,2.6,1.6,4.9,0,0,0,180,0,0
49:50.6,-0.5,3.9,336,0,0,0,0.5,0.5,0.031,0,2.1,12.2,1.93,1.935,0.025,0,2,00:04:40,2.4,0,--.--,12,--.--,42,0001:37:10,0,0,0,22.86,54.14,3871,--.--,82,--.--,--:--:--,1,1237.59,15:49:49,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001235,76.3542715,43PFM 48435 05730,0.8,1.4,244.3,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-3.7,-2.6,-2.3,-0.2,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,47.8,--.--,0,224,2.1,1.8,5.9,0,0,0,180,0,0
49:51.6,-0.7,1.8,356,0,0,0,0.3,0.3,0.393,0,2.1,12.2,1.93,1.947,0.07,0,2,00:04:41,2.7,0,--.--,8,--.--,43,0001:37:10,0,0,0,22.88,52.92,3890,--.--,82,--.--,--:--:--,1,1210.81,15:49:50,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001204,76.3542725,43PFM 48435 05730,0.8,1.4,160.9,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.1,-2.5,-2.3,-0.5,0.2,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,47.83,--.--,0,224,3.1,1.7,5.6,0,0,0,180,0,0
49:52.6,-0.3,1.8,7,0,0,0,0.1,0.2,0.177,-0.1,2.1,12.3,1.94,1.989,0.065,0,2,00:04:42,2.8,0,--.--,7,--.--,41,0001:37:10,0,0,0,22.87,51.53,3904,--.--,82,--.--,--:--:--,1,1178.59,15:49:51,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001182,76.3542735,43PFM 48435 05730,0.8,1.4,163.2,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.4,-2.4,-2.4,-0.1,0.1,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.61,47.84,--.--,0,224,2.8,1.2,4.1,0,0,0,180,0,0
49:53.6,-2,1.5,0,0,0,0,0.2,0.5,0.47,-0.5,1.9,12,1.56,1.795,0.019,0,2,00:04:43,2.9,0,--.--,5,--.--,43,0001:37:10,0,0,0,22.9,50.82,3918,--.--,82,--.--,--:--:--,1,1163.83,15:49:52,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001172,76.3542741,43PFM 48435 05730,0.8,1.4,132.1,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.5,-2.3,-2.1,-0.1,0.1,0.5,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.61,47.85,--.--,0,224,2.6,1.1,3.8,0,0,0,180,0,0
49:54.6,-1.9,0.9,2,0,0,0,0,0.5,0.493,-0.5,1.3,11.4,1.13,1.286,0.009,0,2,00:04:44,3,0,--.--,3,--.--,44,0001:37:10,0,0,0,22.87,53.34,3933,--.--,82,--.--,--:--:--,1,1219.89,15:49:53,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001161,76.354275,43PFM 48435 05729,0.8,1.5,94.4,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.6,-2.2,-1.5,0,0,0.5,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.61,47.84,--.--,0,224,3.4,2.1,6.4,0,0,0,180,0,0
49:55.6,-0.9,1,21,0,0,0,0.1,0.5,0.471,-0.5,0.7,10.8,0.55,0.69,0.009,0,2,00:04:45,3,0,--.--,4,--.--,43,0001:37:10,0,0,0,22.82,53.08,3947,--.--,82,--.--,--:--:--,1,1211.34,15:49:54,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001159,76.3542754,43PFM 48435 05729,0.8,1.4,246.9,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.6,-2.2,-1.1,0,0,0.5,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.59,47.84,--.--,0,224,3,1.5,4.2,0,0,0,180,0,0
49:56.6,-1.2,2,23,0,0,0,0,0.6,0.51,-0.6,0.2,10.3,0.04,0.24,0.039,0,2,00:04:46,2.9,0,--.--,5,--.--,42,0001:37:10,0,0,0,22.85,50.82,3962,--.--,81,--.--,--:--:--,1,1161.14,15:49:55,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001163,76.3542748,43PFM 48435 05730,0.8,1.4,63.4,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.5,-2.3,-0.6,0,0,0.5,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.6,47.85,--.--,0,224,2.6,1.1,3.7,0,0,0,180,0,0
49:57.7,-1,3.1,16,0,0,0,0.2,0.5,0.564,-0.5,-0.4,9.7,-0.55,-0.369,0.084,0,2,00:04:47,3,0,--.--,6,--.--,41,0001:37:10,0,0,0,22.9,50.4,3976,--.--,81,--.--,--:--:--,1,1154.21,15:49:56,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001171,76.3542747,43PFM 48435 05730,0.8,1.4,0,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.5,-2.3,0.2,-0.2,0.1,0.5,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.62,47.86,--.--,0,224,2.6,1.2,4.1,0,0,0,180,0,0
49:58.7,-1.2,0.8,16,0,0,0,0,0,0.049,0,-0.5,9.6,-0.71,-0.442,0.053,0,2,00:04:48,3.1,0,--.--,3,--.--,0,0001:37:10,0,0,0,23.55,1.4,3987,--.--,81,--.--,--:--:--,1,32.97,15:49:57,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001155,76.3542761,43PFM 48435 05729,0.8,1.4,135.5,3,14,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.7,-2.2,0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.64,47.87,--.--,0,224,1.6,2.5,2.9,0,0,0,180,0,0
49:59.7,-1.2,0.8,16,0,0,0,0,0.1,0.06,0,-0.5,9.6,-0.71,-0.443,0.007,0,2,00:04:49,3.1,0,--.--,2,--.--,0,0001:37:10,0,0,0,23.52,6.1,3988,--.--,81,--.--,--:--:--,1,143.45,15:49:58,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.000115,76.3542765,43PFM 48435 05729,0.8,1.4,315,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.7,-2.2,0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.67,47.87,--.--,0,224,1.4,2.1,1.3,0,0,0,180,0,0
50:00.7,-1.2,0.8,16,0,0,0,0.1,0.1,0.075,0,-0.5,9.6,-0.73,-0.73,0,0,2,00:04:50,3,0,--.--,2,--.--,0,0001:37:10,0,0,0,23.59,2.54,3990,--.--,81,--.--,--:--:--,1,59.93,15:49:59,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001153,76.3542766,43PFM 48435 05729,0.8,1.4,297.9,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.6,-2.2,0.3,0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.67,47.88,--.--,0,224,0.4,0.9,1.1,0,0,0,180,0,0
50:01.7,-1.2,0.7,16,0,0,0,0.1,0.1,0.078,0,-0.5,9.6,-0.71,-0.72,0,0,2,00:04:51,3,0,--.--,1,--.--,0,0001:37:10,0,0,0,23.65,2.7,3990,--.--,81,--.--,--:--:--,1,63.84,15:50:00,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001155,76.3542771,43PFM 48435 05729,0.8,1.4,43.9,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.6,-2.1,0.3,0.1,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.67,47.87,--.--,0,224,0.4,0.9,1.5,0,0,0,180,0,0
50:02.7,-1.2,0.8,16,0,0,0,0,0.1,0.069,0,-0.5,9.6,-0.67,-0.67,0,0,2,00:04:51,3,0,--.--,0,--.--,0,0001:37:10,0,0,0,23.7,0.03,3990,--.--,81,--.--,--:--:--,1,0.71,15:50:01,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001155,76.3542773,43PFM 48435 05729,0.8,1.4,55.3,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.6,-2.1,0.3,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.66,47.87,--.--,0,224,0,0.1,0.1,0,0,0,180,0,0
50:03.7,-1.2,0.8,16,0,0,0,0,0,0.061,0,-0.5,9.6,-0.66,-0.66,0,0,2,00:04:51,3,0,--.--,360,--.--,0,0001:37:10,0,0,0,23.69,0.02,3990,--.--,81,--.--,--:--:--,1,0.47,15:50:02,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001155,76.3542774,43PFM 48435 05729,0.8,1.4,135,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.6,-2,0.2,0,0,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.66,47.88,--.--,0,224,0.1,0.1,0.1,0,0,0,180,0,0
50:04.7,-1.2,0.8,16,0,0,0,0,0.1,0.061,-0.1,-0.5,9.6,-0.74,-0.7,0,0,2,00:04:51,3,0,--.--,359,--.--,0,0001:37:10,0,0,0,23.75,0.03,3990,--.--,81,--.--,--:--:--,1,0.71,15:50:03,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001156,76.3542775,43PFM 48435 05729,0.8,1.4,80.2,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.6,-2,0.3,0,0,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.66,47.87,--.--,0,224,0.1,0.1,0.1,0,0,0,180,0,0
50:05.7,-1.2,0.9,16,0,0,0,0,0.1,0.134,-0.1,-0.6,9.5,-0.79,-0.8,0,0,2,00:04:51,3,0,--.--,360,--.--,0,0001:37:10,0,0,0,23.74,0.02,3990,--.--,81,--.--,--:--:--,1,0.47,15:50:04,10-11-2023,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,10.0001154,76.3542773,43PFM 48435 05729,0.8,1.4,131.3,3,13,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-4.6,-2,0.4,0,0,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,45.65,47.87,--.--,0,224,0,0,0,0,0,0,180,0,0
